,idx,word,pos,n_w,n_d,tf,i_d,idf,tf_idf
6246,248,little,JJ,1,70,0.014285714285714285,16,3.7954891891721947,0.05422127413103135
6247,248,too,RB,1,70,0.014285714285714285,15,3.8600277103097658,0.05514325300442522
6248,248,often,RB,1,70,0.014285714285714285,10,4.26549281841793,0.06093561169168471
6249,248,as,RB,1,70,0.014285714285714285,72,2.2914117923959205,0.03273445417708458
6250,248,well,RB,1,70,0.014285714285714285,26,3.3099813733904937,0.04728544819129277
6262,248,older,JJR,1,70,0.014285714285714285,12,4.083171261623976,0.058331018023199656
6275,248,more,JJR,1,70,0.014285714285714285,59,2.490540467506256,0.035579149535803656
6278,248,few,JJ,1,70,0.014285714285714285,16,3.7954891891721947,0.05422127413103135
6288,248,brighter,JJR,1,70,0.014285714285714285,6,4.77631844218392,0.06823312060262743
6301,248,n’t,RB,1,70,0.014285714285714285,80,2.186051276738094,0.031229303953401344
6305,248,newer,JJR,1,70,0.014285714285714285,9,4.370853334075757,0.06244076191536795
6313,249,new,JJ,1,22,0.045454545454545456,78,2.211369084722384,0.1005167765782902
6317,249,short,JJ,1,22,0.045454545454545456,3,5.469465622743866,0.24861207376108482
6334,250,consistently,RB,1,26,0.038461538461538464,2,5.87493073085203,0.22595887426353964
6335,250,better,JJR,1,26,0.038461538461538464,25,3.349202086543775,0.12881546486706827
6342,250,not,RB,1,26,0.038461538461538464,64,2.409194828052304,0.09266133954047323
6343,250,as,RB,2,26,0.07692307692307693,72,2.2914117923959205,0.176262445568917
6344,250,well,RB,1,26,0.038461538461538464,26,3.3099813733904937,0.12730697589963438
6359,251,decent,JJ,1,5,0.2,6,4.77631844218392,0.9552636884367841
6362,252,tiny,JJ,1,24,0.041666666666666664,3,5.469465622743866,0.22789440094766106
6374,252,n't,RB,1,24,0.041666666666666664,23,3.432583695482826,0.14302432064511775
6375,252,as,RB,2,24,0.08333333333333333,72,2.2914117923959205,0.19095098269966004
6376,252,small,JJ,1,24,0.041666666666666664,33,3.0715703499454956,0.12798209791439563
6379,252,original,JJ,1,24,0.041666666666666664,13,4.003128553950439,0.16679702308126826
6387,253,also,RB,1,25,0.04,30,3.1668805297498204,0.1266752211899928
6388,253,important,JJ,1,25,0.04,7,4.622167762356662,0.1848867104942665
6396,253,likely,RB,1,25,0.04,12,4.083171261623976,0.16332685046495904
6399,253,significant,JJ,1,25,0.04,3,5.469465622743866,0.21877862490975464
6411,254,big,JJ,1,28,0.03571428571428571,11,4.170182638613605,0.1489350942362002
6422,254,n’t,RB,1,28,0.03571428571428571,80,2.186051276738094,0.07807325988350336
6426,254,lightly,RB,1,28,0.03571428571428571,1,6.568077911411976,0.23457421112185628
6427,254,there,RB,1,28,0.03571428571428571,37,2.957159998767751,0.10561285709884824
6438,255,still,RB,1,19,0.05263157894736842,34,3.0417173867958143,0.16009038877872706
6442,255,small,JJ,1,19,0.05263157894736842,33,3.0715703499454956,0.16166159736555238
6443,255,enough,RB,1,19,0.05263157894736842,12,4.083171261623976,0.2149037506117882
6447,255,n’t,RB,1,19,0.05263157894736842,80,2.186051276738094,0.11505533035463653
6449,255,most,JJS,1,19,0.05263157894736842,36,2.984558972955866,0.15708205120820345
6463,256,about,RB,1,47,0.02127659574468085,26,3.3099813733904937,0.07042513560405306
6464,256,as,RB,2,47,0.0425531914893617,72,2.2914117923959205,0.09750688478280513
6465,256,well,RB,1,47,0.02127659574468085,26,3.3099813733904937,0.07042513560405306
6468,256,other,JJ,1,47,0.02127659574468085,16,3.7954891891721947,0.08075508913132329
6482,256,better,JJR,1,47,0.02127659574468085,25,3.349202086543775,0.0712596188626335
6496,256,very,RB,1,47,0.02127659574468085,12,4.083171261623976,0.08687598428987182
6514,257,decent,JJ,1,15,0.06666666666666667,6,4.77631844218392,0.31842122947892804
6515,257,rather,RB,1,15,0.06666666666666667,10,4.26549281841793,0.28436618789452867
6517,257,outstanding,JJ,1,15,0.06666666666666667,1,6.568077911411976,0.43787186076079837
6522,258,still,RB,1,23,0.043478260869565216,34,3.0417173867958143,0.1322485820346006
6523,258,smaller,JJR,1,23,0.043478260869565216,19,3.623638932245535,0.15754951879328413
6525,258,most,JJS,2,23,0.08695652173913043,36,2.984558972955866,0.25952686721355356
6528,258,right,RB,1,23,0.043478260869565216,14,3.929020581796717,0.17082698181724856
6529,258,now,RB,1,23,0.043478260869565216,27,3.2722410454076467,0.14227134980033246
6532,258,enough,JJ,1,23,0.043478260869565216,12,4.083171261623976,0.17752918528799894
6535,258,portable,JJ,1,23,0.043478260869565216,1,6.568077911411976,0.28556860484399893
6537,258,comfortable,JJ,1,23,0.043478260869565216,5,4.958639998977875,0.21559304343382066
6539,258,most,JJS,2,23,0.08695652173913043,36,2.984558972955866,0.25952686721355356
6549,259,widely,RB,1,39,0.02564102564102564,1,6.568077911411976,0.16841225413876862
6570,259,much,RB,1,39,0.02564102564102564,28,3.2358734012367716,0.08297111285222492
6578,259,appetite,JJ,1,39,0.02564102564102564,1,6.568077911411976,0.16841225413876862
6583,260,external,JJ,1,24,0.041666666666666664,3,5.469465622743866,0.22789440094766106
6586,260,nigh,RB,1,24,0.041666666666666664,1,6.568077911411976,0.273669912975499
6589,260,identical,JJ,1,24,0.041666666666666664,4,5.181783550292085,0.21590764792883688
6599,260,improved,JJ,1,24,0.041666666666666664,8,4.48863636973214,0.1870265154055058
6607,261,usual,JJ,1,25,0.04,2,5.87493073085203,0.23499722923408123
6610,261,here,RB,1,25,0.04,15,3.8600277103097658,0.15440110841239063
6617,261,down,RB,1,25,0.04,9,4.370853334075757,0.17483413336303028
6621,261,physical,JJ,1,25,0.04,5,4.958639998977875,0.19834559995911502
6628,261,off,RB,1,25,0.04,9,4.370853334075757,0.17483413336303028
6660,263,top,JJ,1,48,0.020833333333333332,9,4.370853334075757,0.0910594444599116
6665,263,n’t,RB,1,48,0.020833333333333332,80,2.186051276738094,0.045542734932043624
6666,263,as,RB,2,48,0.041666666666666664,72,2.2914117923959205,0.09547549134983002
6667,263,high,JJ,1,48,0.020833333333333332,4,5.181783550292085,0.10795382396441844
6670,263,other,JJ,1,48,0.020833333333333332,16,3.7954891891721947,0.07907269144108739
6678,263,audio,JJ,1,48,0.020833333333333332,7,4.622167762356662,0.0962951617157638
6681,263,surprisingly,RB,1,48,0.020833333333333332,3,5.469465622743866,0.11394720047383053
6682,263,good,JJ,1,48,0.020833333333333332,20,3.572345637857985,0.07442386745537469
6686,263,small,JJ,1,48,0.020833333333333332,33,3.0715703499454956,0.06399104895719782
6691,263,balanced,JJ,1,48,0.020833333333333332,2,5.87493073085203,0.12239439022608396
6695,263,little,JJ,1,48,0.020833333333333332,16,3.7954891891721947,0.07907269144108739
6696,263,thin,JJ,1,48,0.020833333333333332,2,5.87493073085203,0.12239439022608396
6705,263,highest,JJS,1,48,0.020833333333333332,1,6.568077911411976,0.1368349564877495
6714,264,similar,JJ,1,23,0.043478260869565216,12,4.083171261623976,0.17752918528799894
6723,264,especially,RB,1,23,0.043478260869565216,9,4.370853334075757,0.19003710148155464
6735,265,likely,RB,1,28,0.03571428571428571,12,4.083171261623976,0.14582754505799914
6737,265,well,RB,1,28,0.03571428571428571,26,3.3099813733904937,0.11821362047823192
6745,265,long,JJ,1,28,0.03571428571428571,8,4.48863636973214,0.16030844177614784
6751,265,comfortable,JJ,1,28,0.03571428571428571,5,4.958639998977875,0.17709428567778127
6754,265,much,JJ,1,28,0.03571428571428571,28,3.2358734012367716,0.11556690718702756
6760,266,extra,JJ,1,51,0.0196078431372549,4,5.181783550292085,0.101603599025335
6767,266,new,JJ,2,51,0.0392156862745098,78,2.211369084722384,0.0867203562636229
6793,266,also,RB,1,51,0.0196078431372549,30,3.1668805297498204,0.062095696661761186
6802,266,computational,JJ,1,51,0.0196078431372549,1,6.568077911411976,0.12878584140023483
6806,266,new,JJ,2,51,0.0392156862745098,78,2.211369084722384,0.0867203562636229
6823,267,great,JJ,1,17,0.058823529411764705,16,3.7954891891721947,0.22326406995130557
6842,268,not,RB,1,17,0.058823529411764705,64,2.409194828052304,0.1417173428266061
6844,269,call,JJ,1,6,0.16666666666666666,6,4.77631844218392,0.79605307369732
6847,269,also,RB,1,6,0.16666666666666666,30,3.1668805297498204,0.52781342162497
6848,269,strong,JJ,1,6,0.16666666666666666,4,5.181783550292085,0.8636305917153475
6852,270,sharp,JJ,1,15,0.06666666666666667,9,4.370853334075757,0.2913902222717171
6856,270,accurate,JJ,1,15,0.06666666666666667,4,5.181783550292085,0.345452236686139
6860,270,bright,JJ,1,15,0.06666666666666667,8,4.48863636973214,0.2992424246488093
6862,270,sunny,JJ,1,15,0.06666666666666667,1,6.568077911411976,0.43787186076079837
6869,271,not,RB,1,36,0.027777777777777776,64,2.409194828052304,0.06692207855700844
6886,271,right,RB,1,36,0.027777777777777776,14,3.929020581796717,0.10913946060546435
6887,271,now,RB,1,36,0.027777777777777776,27,3.2722410454076467,0.09089558459465685
6898,271,after,RB,1,36,0.027777777777777776,8,4.48863636973214,0.12468434360367053
6907,272,serious,JJ,1,77,0.012987012987012988,2,5.87493073085203,0.07629780169937703
6943,272,most,RBS,1,77,0.012987012987012988,36,2.984558972955866,0.038760506142283976
6944,272,powerful,JJ,1,77,0.012987012987012988,10,4.26549281841793,0.05539601062880429
6960,272,actually,RB,1,77,0.012987012987012988,2,5.87493073085203,0.07629780169937703
6969,272,half,JJ,1,77,0.012987012987012988,10,4.26549281841793,0.05539601062880429
6974,272,almost,RB,1,77,0.012987012987012988,5,4.958639998977875,0.06439792206464774
6975,272,identical,JJ,1,77,0.012987012987012988,4,5.181783550292085,0.06729589026353358
6985,273,flawless,JJ,1,21,0.047619047619047616,1,6.568077911411976,0.31276561482914167
6992,273,double,JJ,1,21,0.047619047619047616,3,5.469465622743866,0.2604507439401841
7011,275,clear,JJ,1,31,0.03225806451612903,6,4.77631844218392,0.15407478845754582
7013,275,loud,JJ,1,31,0.03225806451612903,3,5.469465622743866,0.17643437492722147
7022,275,good,JJ,1,31,0.03225806451612903,20,3.572345637857985,0.115236956059935
7028,275,distracting,JJ,1,31,0.03225806451612903,1,6.568077911411976,0.21187348101328954
7029,275,external,JJ,1,31,0.03225806451612903,3,5.469465622743866,0.17643437492722147
7055,277,older,JJR,1,38,0.02631578947368421,12,4.083171261623976,0.1074518753058941
7061,277,same,JJ,1,38,0.02631578947368421,29,3.2007820814255017,0.08423110740593424
7074,277,smaller,JJR,1,38,0.02631578947368421,19,3.623638932245535,0.09535891926961934
7084,277,so,RB,1,38,0.02631578947368421,25,3.349202086543775,0.08813689701430986
7085,277,much,RB,1,38,0.02631578947368421,28,3.2358734012367716,0.08515456319044136
7086,277,quicker,RBR,1,38,0.02631578947368421,3,5.469465622743866,0.14393330586168068
7090,278,subtle,JJ,1,8,0.125,2,5.87493073085203,0.7343663413565038
7092,278,significant,JJ,1,8,0.125,3,5.469465622743866,0.6836832028429832
7099,279,perhaps,RB,1,41,0.024390243902439025,1,6.568077911411976,0.1601970222295604
7127,279,much,RB,1,41,0.024390243902439025,28,3.2358734012367716,0.0789237414935798
7128,279,better,JJR,1,41,0.024390243902439025,25,3.349202086543775,0.08168785576936037
7139,280,louder,JJR,1,31,0.03225806451612903,1,6.568077911411976,0.21187348101328954
7143,280,there,RB,2,31,0.06451612903225806,37,2.957159998767751,0.1907845160495323
7147,280,n’t,RB,1,31,0.03225806451612903,80,2.186051276738094,0.07051778312058368
7156,280,even,RB,1,31,0.03225806451612903,22,3.47703545805366,0.11216243413076322
7158,280,windy,JJ,1,31,0.03225806451612903,1,6.568077911411976,0.21187348101328954
7191,281,about,RB,1,28,0.03571428571428571,26,3.3099813733904937,0.11821362047823192
7208,282,then,RB,1,53,0.018867924528301886,10,4.26549281841793,0.0804809965739232
7215,282,more,RBR,2,53,0.03773584905660377,59,2.490540467506256,0.09398265915117947
7216,282,able,JJ,1,53,0.018867924528301886,5,4.958639998977875,0.09355924526373349
7219,282,graphically,RB,1,53,0.018867924528301886,1,6.568077911411976,0.12392599832852784
7220,282,intensive,JJ,1,53,0.018867924528301886,1,6.568077911411976,0.12392599832852784
7226,282,even,RB,1,53,0.018867924528301886,22,3.47703545805366,0.06560444260478604
7229,282,more,RBR,2,53,0.03773584905660377,59,2.490540467506256,0.09398265915117947
7230,282,powerful,JJ,1,53,0.018867924528301886,10,4.26549281841793,0.0804809965739232
7239,282,n’t,RB,1,53,0.018867924528301886,80,2.186051276738094,0.04124625050449234
7242,282,new,JJ,1,53,0.018867924528301886,78,2.211369084722384,0.041723944994761966
7260,283,n’t,RB,1,24,0.041666666666666664,80,2.186051276738094,0.09108546986408725
7263,283,new,JJ,2,24,0.08333333333333333,78,2.211369084722384,0.18428075706019867
7269,283,other,JJ,1,24,0.041666666666666664,16,3.7954891891721947,0.15814538288217478
7270,283,new,JJ,2,24,0.08333333333333333,78,2.211369084722384,0.18428075706019867
7301,285,much,RB,1,30,0.03333333333333333,28,3.2358734012367716,0.10786244670789238
7303,285,so,RB,1,30,0.03333333333333333,25,3.349202086543775,0.11164006955145916
7304,285,far,RB,1,30,0.03333333333333333,12,4.083171261623976,0.1361057087207992
7309,285,n’t,RB,1,30,0.03333333333333333,80,2.186051276738094,0.07286837589126981
7310,285,very,RB,1,30,0.03333333333333333,12,4.083171261623976,0.1361057087207992
7311,285,different,JJ,1,30,0.03333333333333333,5,4.958639998977875,0.1652879999659292
7312,285,at,RB,1,30,0.03333333333333333,63,2.4249431850204433,0.08083143950068145
7313,285,all,RB,1,30,0.03333333333333333,33,3.0715703499454956,0.10238567833151652
7322,286,n't,RB,1,27,0.037037037037037035,23,3.432583695482826,0.1271327294623269
7323,286,able,JJ,1,27,0.037037037037037035,5,4.958639998977875,0.18365333329547687
7345,286,fine,RB,1,27,0.037037037037037035,5,4.958639998977875,0.18365333329547687
7348,287,average,JJ,1,16,0.0625,2,5.87493073085203,0.3671831706782519
7352,287,little,JJ,1,16,0.0625,16,3.7954891891721947,0.23721807432326217
7355,287,intentionally,RB,1,16,0.0625,2,5.87493073085203,0.3671831706782519
7378,289,same,JJ,1,30,0.03333333333333333,29,3.2007820814255017,0.10669273604751672
7401,290,though,RB,1,21,0.047619047619047616,15,3.8600277103097658,0.18381084334808406
7426,291,n't,RB,1,31,0.03225806451612903,23,3.432583695482826,0.11072850630589762
7429,291,normally,RB,1,31,0.03225806451612903,2,5.87493073085203,0.1895138945436139
7440,291,particularly,RB,1,31,0.03225806451612903,7,4.622167762356662,0.14910218588247298
7441,291,noteworthy,JJ,1,31,0.03225806451612903,1,6.568077911411976,0.21187348101328954
7451,292,interesting,JJ,1,23,0.043478260869565216,2,5.87493073085203,0.25543177090661
7475,293,clearly,RB,1,22,0.045454545454545456,2,5.87493073085203,0.2670423059478196
7477,293,new,JJ,1,22,0.045454545454545456,78,2.211369084722384,0.1005167765782902
7478,293,normal,JJ,1,22,0.045454545454545456,7,4.622167762356662,0.21009853465257558
7491,293,more,RBR,1,22,0.045454545454545456,59,2.490540467506256,0.11320638488664801
7492,293,intuitive,JJ,1,22,0.045454545454545456,2,5.87493073085203,0.2670423059478196
7498,294,exactly,RB,1,24,0.041666666666666664,3,5.469465622743866,0.22789440094766106
7512,294,faster,RBR,1,24,0.041666666666666664,6,4.77631844218392,0.19901326842433
7525,295,black,JJ,1,13,0.07692307692307693,4,5.181783550292085,0.3985987346378527
7527,295,white,JJ,1,13,0.07692307692307693,8,4.48863636973214,0.3452797207486261
7532,296,benchmark,JJ,1,34,0.029411764705882353,3,5.469465622743866,0.16086663596305487
7537,296,newest,JJS,1,34,0.029411764705882353,1,6.568077911411976,0.19317876210035223
7540,296,n't,RB,1,34,0.029411764705882353,23,3.432583695482826,0.100958343984789
7541,296,quite,RB,1,34,0.029411764705882353,8,4.48863636973214,0.13201871675682764
7544,296,raw,JJ,1,34,0.029411764705882353,1,6.568077911411976,0.19317876210035223
7578,297,proprietary,JJ,1,29,0.034482758620689655,1,6.568077911411976,0.22648544522110262
7579,297,dead,JJ,1,29,0.034482758620689655,3,5.469465622743866,0.18860226285323675
7584,297,n’t,RB,1,29,0.034482758620689655,80,2.186051276738094,0.07538107850821014
7595,298,powerful,JJ,1,32,0.03125,10,4.26549281841793,0.1332966505755603
7613,298,second,JJ,1,32,0.03125,7,4.622167762356662,0.1444427425736457
7619,298,generally,RB,1,32,0.03125,1,6.568077911411976,0.20525243473162424
7631,299,own,JJ,1,32,0.03125,6,4.77631844218392,0.1492599513182475
7632,299,red,JJ,2,32,0.0625,4,5.181783550292085,0.3238614718932553
7634,299,too,RB,1,32,0.03125,15,3.8600277103097658,0.12062586594718018
7639,299,white,JJ,1,32,0.03125,8,4.48863636973214,0.14026988655412936
7648,299,n't,RB,1,32,0.03125,23,3.432583695482826,0.10726824048383832
7650,299,more,RBR,1,32,0.03125,59,2.490540467506256,0.0778293896095705
7651,299,striking,JJ,1,32,0.03125,2,5.87493073085203,0.18359158533912595
7655,299,black,JJ,1,32,0.03125,4,5.181783550292085,0.16193073594662766
7662,300,same,JJ,1,38,0.02631578947368421,29,3.2007820814255017,0.08423110740593424
7672,300,pro,JJ,1,38,0.02631578947368421,21,3.523555473688553,0.09272514404443559
7673,300,-,JJ,1,38,0.02631578947368421,140,1.6264354888026713,0.04280093391585977
7674,300,small,JJ,1,38,0.02631578947368421,33,3.0715703499454956,0.08083079868277619
7677,300,benchmark,JJ,1,38,0.02631578947368421,3,5.469465622743866,0.14393330586168068
7680,300,likely,RB,1,38,0.02631578947368421,12,4.083171261623976,0.1074518753058941
7686,300,sure,JJ,1,38,0.02631578947368421,5,4.958639998977875,0.13049052628889146
7692,300,different,JJ,1,38,0.02631578947368421,5,4.958639998977875,0.13049052628889146
7696,301,just,RB,1,26,0.038461538461538464,31,3.1340907069268296,0.12054195026641652
7703,301,wireless,JJ,1,26,0.038461538461538464,13,4.003128553950439,0.15396648284424766
7716,301,n’t,RB,1,26,0.038461538461538464,80,2.186051276738094,0.08407889525915747
7728,302,free,JJ,1,27,0.037037037037037035,6,4.77631844218392,0.1769006830438489
7739,302,much,RB,1,27,0.037037037037037035,28,3.2358734012367716,0.11984716300876931
7740,302,more,RBR,1,27,0.037037037037037035,59,2.490540467506256,0.09224223953726875
7741,302,usable,JJ,1,27,0.037037037037037035,4,5.181783550292085,0.1919179092700772
7756,303,longer,JJR,1,13,0.07692307692307693,6,4.77631844218392,0.36740911093722467
7763,304,interested,JJ,1,68,0.014705882352941176,1,6.568077911411976,0.09658938105017612
7771,304,absolute,JJ,1,68,0.014705882352941176,2,5.87493073085203,0.08639604015958868
7781,304,larger,JJR,1,68,0.014705882352941176,13,4.003128553950439,0.05886953755809469
7788,304,more,RBR,2,68,0.029411764705882353,59,2.490540467506256,0.07325119022077224
